2 -10.683 -11.512 -12.211 -12.705 -12.968 -13.037 -12.985 -12.889 -12.793 -12.706 -12.617 -12.525 -12.449 -12.428 -12.503 -12.695 -12.990 -13.348 -13.727 -14.109 -14.511 -14.987 -15.593 -16.351 -17.218 -18.081 -18.785 -19.184 -19.188 -18.791 -18.068 -17.146 -16.161 -15.231 -14.430 -13.777 -13.238 -12.725 -12.118 -11.298 -10.190 -8.801 -7.238 -5.685 -4.340 -3.348 -2.741 -2.431 -2.240 -1.966 -1.448 -0.600 0.576 2.010 3.590 5.194 6.710 8.057 9.188 10.088 10.757 11.192 11.374 11.272 10.855 10.124 9.137 8.006 6.883 5.924 5.242 4.879 4.794 4.885 5.028 5.127 5.135 5.053 4.895 4.648 4.254 3.621 2.680 1.435 -0.010 -1.475 -2.768 -3.771 -4.484 -5.022 -5.561 -6.259 -7.192 -8.322 -9.522 -10.622 -11.461 -11.937 -12.017 -11.739 
1 -3.781 -3.905 -3.952 -3.917 -3.800 -3.600 -3.317 -2.953 -2.512 -1.998 -1.415 -0.770 -0.071 0.676 1.462 2.278 3.114 3.963 4.815 5.661 6.493 7.303 8.082 8.826 9.527 10.180 10.783 11.332 11.825 12.262 12.641 12.964 13.233 13.450 13.619 13.742 13.824 13.870 13.883 13.868 13.829 13.772 13.700 13.617 13.527 13.433 13.339 13.246 13.156 13.073 12.997 12.930 12.873 12.826 12.789 12.763 12.747 12.741 12.744 12.755 12.773 12.797 12.824 12.854 12.885 12.913 12.939 12.958 12.971 12.976 12.970 12.953 12.925 12.884 12.832 12.768 12.694 12.611 12.522 12.427 12.331 12.235 12.144 12.060 11.987 11.927 11.885 11.862 11.862 11.886 11.936 12.014 12.121 12.257 12.423 12.616 12.838 13.086 13.358 13.654 
2 17.220 17.405 17.541 17.506 17.214 16.646 15.858 14.945 14.010 13.120 12.304 11.560 10.883 10.276 9.754 9.320 8.944 8.554 8.047 7.318 6.302 5.005 3.515 1.991 0.626 -0.404 -0.992 -1.141 -0.970 -0.681 -0.494 -0.571 -0.964 -1.605 -2.335 -2.965 -3.328 -3.318 -2.895 -2.089 -0.982 0.306 1.630 2.845 3.836 4.537 4.947 5.124 5.162 5.166 5.224 5.388 5.673 6.065 6.531 7.030 7.518 7.952 8.294 8.533 8.694 8.849 9.097 9.527 10.177 10.994 11.836 12.494 12.758 12.477 11.618 10.285 8.687 7.077 5.674 4.611 3.927 3.589 3.542 3.745 4.180 4.838 5.693 6.686 7.733 8.738 9.628 10.359 10.928 11.362 11.705 12.007 12.303 12.603 12.878 13.067 13.089 12.865 12.337 11.474 
1 8.159 7.907 7.629 7.322 6.985 6.615 6.211 5.771 5.295 4.781 4.230 3.641 3.018 2.361 1.675 0.962 0.228 -0.520 -1.277 -2.033 -2.782 -3.512 -4.215 -4.879 -5.495 -6.051 -6.536 -6.942 -7.257 -7.473 -7.582 -7.578 -7.455 -7.209 -6.838 -6.342 -5.722 -4.982 -4.128 -3.164 -2.102 -0.951 0.277 1.570 2.912 4.290 5.687 7.090 8.481 9.846 11.171 12.442 13.648 14.778 15.822 16.774 17.628 18.380 19.031 19.580 20.030 20.385 20.652 20.838 20.951 21.001 20.998 20.953 20.875 20.774 20.660 20.542 20.425 20.316 20.221 20.140 20.077 20.029 19.997 19.975 19.959 19.944 19.923 19.888 19.831 19.744 19.619 19.448 19.223 18.939 18.589 18.169 17.674 17.103 16.455 15.728 14.925 14.048 13.100 12.086 
2 -4.941 -4.631 -4.057 -3.217 -2.159 -0.987 0.153 1.101 1.725 1.948 1.754 1.191 0.354 -0.629 -1.621 -2.492 -3.137 -3.479 -3.477 -3.127 -2.468 -1.575 -0.557 0.469 1.403 2.176 2.756 3.141 3.345 3.388 3.296 3.096 2.813 2.457 2.026 1.501 0.867 0.131 -0.659 -1.410 -2.003 -2.331 -2.345 -2.084 -1.672 -1.288 -1.108 -1.257 -1.772 -2.604 -3.635 -4.717 -5.703 -6.476 -6.964 -7.145 -7.048 -6.744 -6.329 -5.895 -5.495 -5.122 -4.708 -4.150 -3.362 -2.311 -1.044 0.328 1.657 2.805 3.672 4.209 4.417 4.333 4.025 3.583 3.122 2.758 2.584 2.643 2.916 3.338 3.837 4.369 4.938 5.578 6.324 7.175 8.078 8.943 9.664 10.163 10.408 10.427 10.293 10.098 9.920 9.803 9.747 9.717 
2 -1.318 -2.937 -4.474 -5.894 -7.198 -8.406 -9.537 -10.598 -11.580 -12.461 -13.213 -13.814 -14.255 -14.541 -14.687 -14.709 -14.603 -14.344 -13.889 -13.201 -12.283 -11.203 -10.096 -9.149 -8.545 -8.423 -8.831 -9.723 -10.972 -12.403 -13.836 -15.109 -16.093 -16.691 -16.843 -16.524 -15.758 -14.624 -13.248 -11.777 -10.343 -9.036 -7.896 -6.921 -6.092 -5.396 -4.836 -4.433 -4.209 -4.169 -4.281 -4.470 -4.626 -4.633 -4.413 -3.956 -3.334 -2.684 -2.160 -1.886 -1.908 -2.193 -2.643 -3.148 -3.615 -3.998 -4.278 -4.447 -4.479 -4.336 -3.984 -3.420 -2.693 -1.896 -1.149 -0.561 -0.196 -0.049 -0.044 -0.056 0.062 0.435 1.137 2.170 3.463 4.885 6.266 7.436 8.254 8.639 8.593 8.205 7.640 7.104 6.797 6.861 7.346 8.205 9.316 10.526 
2 0.176 2.088 3.801 5.036 5.638 5.624 5.175 4.575 4.117 4.011 4.328 5.003 5.873 6.746 7.459 7.904 8.040 7.876 7.467 6.906 6.308 5.793 5.452 5.317 5.360 5.510 5.690 5.845 5.951 5.986 5.911 5.649 5.108 4.223 3.005 1.553 0.035 -1.380 -2.586 -3.565 -4.376 -5.087 -5.713 -6.186 -6.375 -6.145 -5.421 -4.231 -2.703 -1.023 0.614 2.042 3.140 3.843 4.141 4.079 3.753 3.287 2.807 2.401 2.110 1.926 1.818 1.756 1.721 1.708 1.714 1.735 1.765 1.796 1.824 1.839 1.827 1.767 1.634 1.414 1.109 0.742 0.350 -0.027 -0.358 -0.630 -0.845 -1.016 -1.157 -1.270 -1.339 -1.328 -1.189 -0.884 -0.405 0.204 0.850 1.419 1.813 1.988 1.968 1.834 1.695 1.641 
1 14.263 13.976 13.629 13.220 12.751 12.219 11.629 10.980 10.277 9.524 8.725 7.887 7.016 6.119 5.205 4.284 3.363 2.454 1.565 0.708 -0.109 -0.874 -1.580 -2.217 -2.779 -3.257 -3.648 -3.945 -4.147 -4.252 -4.260 -4.171 -3.989 -3.719 -3.364 -2.933 -2.432 -1.870 -1.257 -0.602 0.086 0.795 1.517 2.241 2.957 3.659 4.336 4.982 5.592 6.158 6.677 7.145 7.559 7.917 8.218 8.462 8.649 8.779 8.855 8.877 8.848 8.770 8.646 8.479 8.272 8.028 7.751 7.444 7.111 6.756 6.382 5.994 5.595 5.189 4.780 4.371 3.966 3.566 3.176 2.796 2.429 2.075 1.735 1.409 1.097 0.797 0.508 0.228 -0.045 -0.313 -0.580 -0.847 -1.117 -1.392 -1.673 -1.963 -2.262 -2.572 -2.891 -3.220 
2 13.121 14.102 15.233 16.475 17.744 18.932 19.941 20.702 21.184 21.379 21.287 20.900 20.209 19.207 17.909 16.361 14.640 12.845 11.085 9.455 8.033 6.863 5.958 5.302 4.866 4.623 4.557 4.663 4.938 5.368 5.920 6.536 7.140 7.649 7.986 8.093 7.949 7.571 7.008 6.323 5.579 4.820 4.071 3.339 2.619 1.911 1.227 0.601 0.089 -0.241 -0.328 -0.143 0.302 0.935 1.645 2.296 2.766 2.972 2.892 2.566 2.083 1.555 1.094 0.786 0.679 0.776 1.037 1.380 1.698 1.878 1.826 1.500 0.920 0.180 -0.573 -1.164 -1.430 -1.255 -0.597 0.500 1.918 3.482 4.993 6.259 7.131 7.522 7.431 6.948 6.245 5.532 5.008 4.800 4.924 5.291 5.738 6.091 6.212 6.028 5.529 4.743 
1 2.869 3.108 3.350 3.593 3.834 4.069 4.298 4.517 4.723 4.913 5.085 5.237 5.366 5.469 5.546 5.593 5.610 5.594 5.545 5.462 5.344 5.189 4.998 4.771 4.507 4.207 3.871 3.501 3.099 2.665 2.202 1.712 1.200 0.667 0.117 -0.445 -1.015 -1.590 -2.165 -2.736 -3.300 -3.851 -4.388 -4.907 -5.406 -5.883 -6.337 -6.767 -7.175 -7.559 -7.922 -8.265 -8.590 -8.899 -9.194 -9.478 -9.753 -10.020 -10.280 -10.535 -10.785 -11.029 -11.267 -11.497 -11.716 -11.922 -12.112 -12.284 -12.432 -12.555 -12.648 -12.708 -12.734 -12.723 -12.675 -12.587 -12.461 -12.299 -12.101 -11.872 -11.614 -11.332 -11.032 -10.719 -10.398 -10.076 -9.759 -9.453 -9.165 -8.898 -8.659 -8.452 -8.281 -8.147 -8.054 -8.003 -7.993 -8.024 -8.095 -8.202 
1 2.455 2.907 3.365 3.827 4.291 4.757 5.222 5.685 6.144 6.597 7.042 7.478 7.903 8.314 8.709 9.087 9.444 9.779 10.088 10.371 10.625 10.846 11.034 11.186 11.299 11.372 11.403 11.391 11.333 11.229 11.078 10.879 10.632 10.336 9.993 9.602 9.166 8.685 8.162 7.599 6.998 6.364 5.699 5.007 4.291 3.557 2.806 2.045 1.277 0.504 -0.269 -1.039 -1.802 -2.557 -3.301 -4.033 -4.750 -5.453 -6.139 -6.809 -7.462 -8.098 -8.718 -9.322 -9.909 -10.480 -11.036 -11.576 -12.099 -12.607 -13.097 -13.569 -14.022 -14.454 -14.865 -15.252 -15.615 -15.950 -16.256 -16.531 -16.774 -16.981 -17.153 -17.287 -17.382 -17.437 -17.450 -17.423 -17.353 -17.241 -17.088 -16.893 -16.657 -16.382 -16.068 -15.718 -15.331 -14.910 -14.458 -13.975 
1 18.289 18.113 17.853 17.510 17.087 16.589 16.021 15.389 14.699 13.960 13.180 12.366 11.529 10.677 9.819 8.963 8.117 7.288 6.483 5.708 4.968 4.266 3.605 2.988 2.414 1.885 1.400 0.956 0.554 0.190 -0.138 -0.433 -0.696 -0.930 -1.136 -1.317 -1.474 -1.607 -1.715 -1.799 -1.858 -1.891 -1.896 -1.870 -1.813 -1.723 -1.597 -1.434 -1.233 -0.993 -0.714 -0.397 -0.042 0.348 0.770 1.222 1.699 2.197 2.711 3.233 3.760 4.283 4.798 5.298 5.776 6.228 6.647 7.031 7.374 7.674 7.930 8.140 8.304 8.424 8.500 8.536 8.536 8.503 8.441 8.357 8.254 8.139 8.015 7.888 7.762 7.639 7.524 7.418 7.322 7.237 7.163 7.098 7.040 6.988 6.938 6.887 6.831 6.767 6.693 6.604 
2 -0.547 -0.925 -1.000 -0.852 -0.585 -0.312 -0.128 -0.086 -0.178 -0.340 -0.472 -0.477 -0.296 0.069 0.565 1.115 1.641 2.085 2.405 2.570 2.558 2.350 1.949 1.382 0.701 -0.016 -0.681 -1.212 -1.545 -1.652 -1.540 -1.250 -0.843 -0.380 0.098 0.580 1.074 1.589 2.112 2.603 3.002 3.257 3.351 3.309 3.183 3.025 2.870 2.725 2.584 2.452 2.348 2.306 2.344 2.441 2.533 2.526 2.342 1.956 1.415 0.830 0.334 0.038 -0.006 0.192 0.568 1.024 1.454 1.753 1.833 1.628 1.111 0.295 -0.757 -1.936 -3.104 -4.121 -4.878 -5.326 -5.488 -5.444 -5.311 -5.201 -5.191 -5.306 -5.517 -5.768 -5.990 -6.125 -6.139 -6.019 -5.773 -5.428 -5.025 -4.613 -4.245 -3.959 -3.776 -3.688 -3.668 -3.685 
2 -9.615 -9.179 -8.829 -8.538 -8.277 -8.014 -7.720 -7.378 -6.989 -6.579 -6.191 -5.857 -5.575 -5.300 -4.953 -4.449 -3.734 -2.807 -1.726 -0.594 0.461 1.311 1.853 2.034 1.875 1.469 0.953 0.465 0.091 -0.152 -0.311 -0.454 -0.630 -0.842 -1.055 -1.218 -1.285 -1.228 -1.043 -0.746 -0.369 0.034 0.383 0.585 0.540 0.174 -0.541 -1.563 -2.784 -4.039 -5.153 -5.984 -6.461 -6.600 -6.485 -6.214 -5.859 -5.439 -4.928 -4.297 -3.555 -2.768 -2.045 -1.497 -1.193 -1.143 -1.302 -1.596 -1.948 -2.300 -2.616 -2.887 -3.121 -3.336 -3.550 -3.766 -3.968 -4.117 -4.172 -4.107 -3.930 -3.685 -3.440 -3.256 -3.165 -3.154 -3.172 -3.152 -3.038 -2.805 -2.462 -2.037 -1.562 -1.055 -0.524 0.022 0.556 1.026 1.353 1.449 
2 1.231 1.469 1.836 2.302 2.798 3.230 3.516 3.605 3.494 3.222 2.858 2.484 2.176 1.989 1.943 2.016 2.149 2.258 2.257 2.089 1.736 1.226 0.624 0.007 -0.551 -1.000 -1.331 -1.572 -1.780 -2.018 -2.324 -2.687 -3.039 -3.265 -3.240 -2.874 -2.145 -1.112 0.100 1.338 2.471 3.420 4.175 4.792 5.365 5.998 6.770 7.700 8.733 9.744 10.571 11.071 11.166 10.876 10.302 9.584 8.857 8.207 7.658 7.177 6.698 6.150 5.484 4.692 3.807 2.891 2.011 1.209 0.487 -0.193 -0.895 -1.679 -2.581 -3.591 -4.651 -5.671 -6.546 -7.189 -7.565 -7.699 -7.680 -7.622 -7.622 -7.719 -7.876 -8.000 -7.980 -7.746 -7.301 -6.725 -6.156 -5.747 -5.618 -5.830 -6.374 -7.172 -8.096 -8.995 -9.713 -10.118 
1 -14.155 -14.836 -15.503 -16.153 -16.781 -17.381 -17.951 -18.486 -18.983 -19.438 -19.851 -20.218 -20.538 -20.811 -21.037 -21.215 -21.348 -21.436 -21.482 -21.487 -21.455 -21.389 -21.292 -21.168 -21.020 -20.853 -20.670 -20.475 -20.272 -20.065 -19.858 -19.652 -19.453 -19.261 -19.079 -18.910 -18.754 -18.612 -18.484 -18.371 -18.270 -18.181 -18.101 -18.027 -17.956 -17.884 -17.806 -17.718 -17.613 -17.488 -17.336 -17.152 -16.931 -16.668 -16.358 -15.999 -15.588 -15.122 -14.601 -14.025 -13.397 -12.720 -11.997 -11.233 -10.437 -9.614 -8.774 -7.926 -7.080 -6.245 -5.433 -4.653 -3.915 -3.227 -2.599 -2.039 -1.551 -1.141 -0.814 -0.570 -0.411 -0.336 -0.342 -0.427 -0.585 -0.809 -1.095 -1.433 -1.814 -2.231 -2.674 -3.134 -3.602 -4.069 -4.527 -4.968 -5.385 -5.772 -6.124 -6.437 
2 -7.771 -8.312 -8.741 -8.976 -8.951 -8.636 -8.049 -7.255 -6.355 -5.468 -4.705 -4.154 -3.849 -3.771 -3.840 -3.942 -3.953 -3.778 -3.371 -2.744 -1.956 -1.094 -0.259 0.443 0.911 1.075 0.923 0.520 0.012 -0.414 -0.587 -0.411 0.110 0.865 1.683 2.377 2.789 2.832 2.500 1.869 1.067 0.232 -0.526 -1.160 -1.689 -2.166 -2.643 -3.136 -3.612 -4.002 -4.237 -4.277 -4.139 -3.889 -3.631 -3.473 -3.501 -3.753 -4.207 -4.788 -5.382 -5.868 -6.153 -6.200 -6.027 -5.684 -5.221 -4.666 -4.022 -3.293 -2.515 -1.760 -1.124 -0.695 -0.517 -0.577 -0.809 -1.109 -1.363 -1.475 -1.383 -1.068 -0.553 0.106 0.843 1.595 2.314 2.969 3.542 4.015 4.375 4.610 4.721 4.733 4.694 4.679 4.763 5.003 5.411 5.947 
2 -5.931 -5.928 -6.061 -6.160 -6.088 -5.765 -5.163 -4.285 -3.133 -1.698 0.037 2.073 4.371 6.841 9.353 11.771 13.993 15.974 17.721 19.278 20.674 21.898 22.885 23.529 23.724 23.408 22.599 21.409 20.029 18.688 17.603 16.934 16.745 17.002 17.576 18.285 18.927 19.333 19.395 19.090 18.477 17.675 16.826 16.050 15.422 14.961 14.644 14.435 14.299 14.218 14.186 14.209 14.294 14.440 14.627 14.805 14.892 14.798 14.457 13.858 13.064 12.206 11.439 10.903 10.682 10.788 11.164 11.710 12.309 12.851 13.262 13.512 13.620 13.634 13.598 13.519 13.348 12.982 12.296 11.185 9.606 7.613 5.351 3.030 0.880 -0.912 -2.248 -3.146 -3.725 -4.167 -4.646 -5.272 -6.060 -6.935 -7.781 -8.494 -9.030 -9.422 -9.757 -10.140 
1 6.584 6.513 6.427 6.332 6.228 6.120 6.012 5.907 5.809 5.720 5.646 5.588 5.549 5.531 5.535 5.561 5.610 5.680 5.770 5.877 5.999 6.131 6.269 6.408 6.543 6.667 6.775 6.860 6.917 6.938 6.918 6.852 6.734 6.559 6.324 6.026 5.663 5.234 4.739 4.180 3.560 2.883 2.155 1.381 0.571 -0.268 -1.124 -1.987 -2.845 -3.687 -4.500 -5.271 -5.990 -6.645 -7.225 -7.721 -8.125 -8.429 -8.630 -8.724 -8.709 -8.587 -8.360 -8.033 -7.611 -7.104 -6.520 -5.872 -5.170 -4.428 -3.660 -2.879 -2.100 -1.335 -0.598 0.098 0.742 1.325 1.838 2.273 2.626 2.892 3.070 3.160 3.163 3.083 2.925 2.694 2.399 2.047 1.649 1.215 0.754 0.278 -0.204 -0.679 -1.139 -1.574 -1.975 -2.336 
1 1.789 1.902 2.039 2.198 2.377 2.573 2.784 3.005 3.234 3.467 3.701 3.932 4.157 4.374 4.580 4.774 4.954 5.119 5.270 5.406 5.530 5.641 5.743 5.838 5.928 6.017 6.110 6.208 6.317 6.439 6.580 6.742 6.929 7.144 7.388 7.665 7.975 8.319 8.697 9.108 9.550 10.021 10.517 11.035 11.569 12.116 12.667 13.217 13.760 14.287 14.792 15.268 15.706 16.102 16.447 16.737 16.966 17.130 17.225 17.249 17.199 17.075 16.878 16.609 16.270 15.863 15.392 14.863 14.279 13.647 12.971 12.258 11.514 10.745 9.956 9.154 8.344 7.531 6.721 5.918 5.126 4.349 3.592 2.858 2.150 1.472 0.826 0.217 -0.353 -0.881 -1.362 -1.793 -2.172 -2.493 -2.754 -2.951 -3.079 -3.135 -3.117 -3.020 
2 -12.692 -12.405 -12.176 -12.059 -12.106 -12.357 -12.819 -13.468 -14.253 -15.127 -16.062 -17.054 -18.107 -19.200 -20.258 -21.156 -21.744 -21.901 -21.582 -20.850 -19.867 -18.842 -17.975 -17.400 -17.156 -17.203 -17.461 -17.849 -18.316 -18.839 -19.397 -19.949 -20.423 -20.734 -20.817 -20.656 -20.300 -19.847 -19.408 -19.068 -18.864 -18.787 -18.808 -18.898 -19.045 -19.244 -19.471 -19.674 -19.767 -19.660 -19.286 -18.629 -17.726 -16.648 -15.471 -14.260 -13.059 -11.903 -10.823 -9.859 -9.053 -8.442 -8.039 -7.826 -7.745 -7.703 -7.587 -7.286 -6.713 -5.823 -4.622 -3.155 -1.493 0.281 2.079 3.809 5.375 6.692 7.697 8.361 8.696 8.741 8.550 8.174 7.661 7.049 6.379 5.693 5.032 4.428 3.911 3.504 3.234 3.130 3.216 3.493 3.923 4.430 4.917 5.308 
